2024-12-05 11:34:08 - Ticketing System Started
2024-12-05 11:34:11 - Config file successfully loaded.
2024-12-05 11:34:14 - TicketPool initialized with max capacity: 15
2024-12-05 11:34:14 - Vendor thread 1 started.
2024-12-05 11:34:14 - Vendor thread 2 started.
2024-12-05 11:34:14 - Vendor thread 3 started.
2024-12-05 11:34:14 - Vendor thread 4 started.
2024-12-05 11:34:14 - Customer thread 1 started.
2024-12-05 11:34:14 - Customer thread 2 started.
2024-12-05 11:34:14 - Customer thread 3 started.
2024-12-05 11:34:14 - Customer thread 4 started.
2024-12-07 18:38:10 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:38:10 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:38:10 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:39:51 - Ticketing System Started
2024-12-07 18:39:54 - Config file successfully loaded.
2024-12-07 18:39:55 - TicketPool initialized with max capacity: 5
2024-12-07 18:39:55 - Vendor thread 1 started.
2024-12-07 18:39:55 - Vendor thread 2 started.
2024-12-07 18:39:55 - Vendor thread 3 started.
2024-12-07 18:39:55 - Vendor thread 4 started.
2024-12-07 18:39:55 - Customer thread 1 started.
2024-12-07 18:39:55 - Customer thread 2 started.
2024-12-07 18:39:55 - Customer thread 3 started.
2024-12-07 18:39:55 - Customer thread 4 started.
2024-12-07 18:39:56 - Vendor-1 added ticket: 5, Tickets available: 1
2024-12-07 18:39:56 - Customer 4 bought ticket: 6, Tickets available: 0
2024-12-07 18:39:56 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:39:56 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:39:56 - Vendor-4 added ticket: 6, Tickets available: 1
2024-12-07 18:39:56 - Customer 1 bought ticket: 7, Tickets available: 0
2024-12-07 18:39:56 - Vendor-2 added ticket: 7, Tickets available: 1
2024-12-07 18:39:56 - Vendor-3 added ticket: 8, Tickets available: 2
2024-12-07 18:39:56 - Customer 3 bought ticket: 9, Tickets available: 1
2024-12-07 18:39:56 - Customer 2 bought ticket: 9, Tickets available: 0
2024-12-07 18:39:57 - Vendor-1 added ticket: 9, Tickets available: 1
2024-12-07 18:39:57 - Customer 4 bought ticket: 10, Tickets available: 0
2024-12-07 18:39:57 - Vendor-4 added ticket: 10, Tickets available: 1
2024-12-07 18:39:57 - Vendor-2 added ticket: 11, Tickets available: 2
2024-12-07 18:39:57 - Customer 1 bought ticket: 12, Tickets available: 1
2024-12-07 18:39:57 - Vendor-3 added ticket: 12, Tickets available: 2
2024-12-07 18:39:57 - Customer 3 bought ticket: 13, Tickets available: 1
2024-12-07 18:39:57 - Customer 2 bought ticket: 13, Tickets available: 0
2024-12-07 18:39:58 - Vendor-1 added ticket: 13, Tickets available: 1
2024-12-07 18:39:58 - Customer 4 bought ticket: 14, Tickets available: 0
2024-12-07 18:39:58 - Vendor-2 added ticket: 14, Tickets available: 1
2024-12-07 18:39:58 - Customer 1 bought ticket: 15, Tickets available: 0
2024-12-07 18:39:58 - Vendor-4 added ticket: 15, Tickets available: 1
2024-12-07 18:39:58 - Customer 2 bought ticket: 16, Tickets available: 0
2024-12-07 18:39:58 - Vendor-3 added ticket: 16, Tickets available: 1
2024-12-07 18:39:58 - Customer 3 bought ticket: 17, Tickets available: 0
2024-12-07 18:39:59 - Vendor-1 added ticket: 17, Tickets available: 1
2024-12-07 18:39:59 - Customer 4 bought ticket: 18, Tickets available: 0
2024-12-07 18:39:59 - Vendor-2 added ticket: 18, Tickets available: 1
2024-12-07 18:39:59 - Customer 1 bought ticket: 19, Tickets available: 0
2024-12-07 18:39:59 - Vendor-4 added ticket: 19, Tickets available: 1
2024-12-07 18:39:59 - Customer 2 bought ticket: 19, Tickets available: 0
2024-12-07 18:39:59 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:39:59 - Vendor-3 tried to add tickets but no tickets available.
2024-12-07 18:40:00 - Vendor-1 tried to add tickets but no tickets available.
2024-12-07 18:40:00 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:00 - Vendor-2 tried to add tickets but no tickets available.
2024-12-07 18:40:00 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:00 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:28 - Ticketing System Started
2024-12-07 18:40:31 - Config file successfully loaded.
2024-12-07 18:40:32 - TicketPool initialized with max capacity: 5
2024-12-07 18:40:32 - Vendor thread 1 started.
2024-12-07 18:40:32 - Vendor thread 2 started.
2024-12-07 18:40:32 - Vendor thread 3 started.
2024-12-07 18:40:32 - Vendor thread 4 started.
2024-12-07 18:40:32 - Customer thread 1 started.
2024-12-07 18:40:32 - Customer thread 2 started.
2024-12-07 18:40:32 - Customer thread 3 started.
2024-12-07 18:40:32 - Customer thread 4 started.
2024-12-07 18:40:33 - Vendor-1 added ticket: 5, Tickets available: 1
2024-12-07 18:40:33 - Customer 3 bought ticket: 6, Tickets available: 0
2024-12-07 18:40:33 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:33 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:33 - Vendor-4 added ticket: 6, Tickets available: 1
2024-12-07 18:40:33 - Customer 1 bought ticket: 7, Tickets available: 0
2024-12-07 18:40:33 - Vendor-3 added ticket: 7, Tickets available: 1
2024-12-07 18:40:33 - Vendor-2 added ticket: 8, Tickets available: 2
2024-12-07 18:40:33 - Customer 2 bought ticket: 9, Tickets available: 1
2024-12-07 18:40:33 - Customer 4 bought ticket: 9, Tickets available: 0
2024-12-07 18:40:34 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:34 - Vendor-1 added ticket: 9, Tickets available: 1
2024-12-07 18:40:34 - Customer 3 bought ticket: 10, Tickets available: 0
2024-12-07 18:40:34 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:34 - Vendor-4 added ticket: 10, Tickets available: 1
2024-12-07 18:40:34 - Vendor-2 added ticket: 11, Tickets available: 2
2024-12-07 18:40:34 - Vendor-3 added ticket: 12, Tickets available: 3
2024-12-07 18:40:34 - Customer 1 bought ticket: 13, Tickets available: 2
2024-12-07 18:40:34 - Customer 4 bought ticket: 13, Tickets available: 1
2024-12-07 18:40:34 - Customer 2 bought ticket: 13, Tickets available: 0
2024-12-07 18:40:35 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:35 - Vendor-1 added ticket: 13, Tickets available: 1
2024-12-07 18:40:35 - Customer 3 bought ticket: 14, Tickets available: 0
2024-12-07 18:40:35 - Vendor-4 added ticket: 14, Tickets available: 1
2024-12-07 18:40:35 - Vendor-2 added ticket: 15, Tickets available: 2
2024-12-07 18:40:35 - Vendor-3 added ticket: 16, Tickets available: 3
2024-12-07 18:40:35 - Customer 1 bought ticket: 17, Tickets available: 2
2024-12-07 18:40:35 - Customer 2 bought ticket: 17, Tickets available: 1
2024-12-07 18:40:35 - Customer 4 bought ticket: 17, Tickets available: 0
2024-12-07 18:40:36 - Vendor-1 added ticket: 17, Tickets available: 1
2024-12-07 18:40:36 - Vendor-2 added ticket: 18, Tickets available: 2
2024-12-07 18:40:36 - Vendor-4 added ticket: 19, Tickets available: 3
2024-12-07 18:40:36 - Customer 3 bought ticket: 19, Tickets available: 2
2024-12-07 18:40:36 - Customer 4 bought ticket: 19, Tickets available: 1
2024-12-07 18:40:36 - Customer 2 bought ticket: 19, Tickets available: 0
2024-12-07 18:40:36 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:36 - Vendor-3 tried to add tickets but no tickets available.
2024-12-07 18:40:37 - Vendor-1 tried to add tickets but no tickets available.
2024-12-07 18:40:37 - Vendor-2 tried to add tickets but no tickets available.
2024-12-07 18:40:37 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:37 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:37 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:45 - Ticketing System Started
2024-12-07 18:40:57 - TicketPool initialized with max capacity: 7
2024-12-07 18:40:57 - Vendor thread 1 started.
2024-12-07 18:40:57 - Vendor thread 2 started.
2024-12-07 18:40:57 - Vendor thread 3 started.
2024-12-07 18:40:57 - Vendor thread 4 started.
2024-12-07 18:40:57 - Customer thread 1 started.
2024-12-07 18:40:57 - Customer thread 2 started.
2024-12-07 18:40:57 - Customer thread 3 started.
2024-12-07 18:40:57 - Customer thread 4 started.
2024-12-07 18:40:58 - Vendor-1 added ticket: 5, Tickets available: 1
2024-12-07 18:40:58 - Customer 1 bought ticket: 6, Tickets available: 0
2024-12-07 18:40:58 - Vendor-4 added ticket: 6, Tickets available: 1
2024-12-07 18:40:58 - Vendor-2 added ticket: 7, Tickets available: 2
2024-12-07 18:40:58 - Vendor-3 added ticket: 8, Tickets available: 3
2024-12-07 18:40:58 - Customer 4 bought ticket: 9, Tickets available: 2
2024-12-07 18:40:58 - Customer 2 bought ticket: 9, Tickets available: 1
2024-12-07 18:40:58 - Customer 3 bought ticket: 9, Tickets available: 0
2024-12-07 18:40:59 - Vendor-4 added ticket: 9, Tickets available: 1
2024-12-07 18:40:59 - Customer 4 bought ticket: 10, Tickets available: 0
2024-12-07 18:40:59 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:40:59 - Vendor-3 added ticket: 10, Tickets available: 1
2024-12-07 18:41:00 - Vendor-2 added ticket: 11, Tickets available: 2
2024-12-07 18:41:00 - Vendor-1 added ticket: 12, Tickets available: 3
2024-12-07 18:41:00 - Customer 1 bought ticket: 13, Tickets available: 2
2024-12-07 18:41:00 - Customer 2 bought ticket: 13, Tickets available: 1
2024-12-07 18:41:00 - Customer 3 bought ticket: 13, Tickets available: 0
2024-12-07 18:41:00 - Vendor-4 added ticket: 13, Tickets available: 1
2024-12-07 18:41:00 - Customer 4 bought ticket: 14, Tickets available: 0
2024-12-07 18:41:01 - Vendor-3 added ticket: 14, Tickets available: 1
2024-12-07 18:41:01 - Vendor-2 tried to add tickets but no tickets available.
2024-12-07 18:41:01 - Vendor-1 tried to add tickets but no tickets available.
2024-12-07 18:41:01 - Customer 1 bought ticket: 14, Tickets available: 0
2024-12-07 18:41:01 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:41:01 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:41:01 - Vendor-4 tried to add tickets but no tickets available.
2024-12-07 18:41:02 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:41:02 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:42:46 - Ticketing System Started
2024-12-07 18:42:56 - TicketPool initialized with max capacity: 7
2024-12-07 18:42:56 - Vendor thread 1 started.
2024-12-07 18:42:56 - Vendor thread 2 started.
2024-12-07 18:42:56 - Vendor thread 3 started.
2024-12-07 18:42:56 - Customer thread 1 started.
2024-12-07 18:42:56 - Customer thread 2 started.
2024-12-07 18:42:56 - Customer thread 3 started.
2024-12-07 18:42:56 - Customer thread 4 started.
2024-12-07 18:42:57 - Vendor-1 added ticket: 4, Tickets available: 1
2024-12-07 18:42:57 - Customer 4 bought ticket: 5, Tickets available: 0
2024-12-07 18:42:57 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:42:57 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:42:57 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:42:57 - Vendor-3 added ticket: 5, Tickets available: 1
2024-12-07 18:42:57 - Vendor-2 added ticket: 6, Tickets available: 2
2024-12-07 18:42:57 - Customer 1 bought ticket: 7, Tickets available: 1
2024-12-07 18:42:57 - Customer 2 bought ticket: 7, Tickets available: 0
2024-12-07 18:42:57 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:42:58 - Vendor-1 added ticket: 7, Tickets available: 1
2024-12-07 18:42:58 - Customer 3 bought ticket: 8, Tickets available: 0
2024-12-07 18:42:58 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:42:58 - Vendor-3 added ticket: 8, Tickets available: 1
2024-12-07 18:42:58 - Customer 4 bought ticket: 8, Tickets available: 0
2024-12-07 18:42:58 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:42:58 - Vendor-2 added ticket: 9, Tickets available: 1
2024-12-07 18:42:58 - Customer 1 bought ticket: 10, Tickets available: 0
2024-12-07 18:42:58 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:42:59 - Vendor-1 added ticket: 10, Tickets available: 1
2024-12-07 18:42:59 - Customer 2 bought ticket: 11, Tickets available: 0
2024-12-07 18:42:59 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:42:59 - Vendor-3 added ticket: 11, Tickets available: 1
2024-12-07 18:42:59 - Customer 3 bought ticket: 12, Tickets available: 0
2024-12-07 18:42:59 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:42:59 - Vendor-2 added ticket: 12, Tickets available: 1
2024-12-07 18:42:59 - Customer 4 bought ticket: 13, Tickets available: 0
2024-12-07 18:42:59 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:43:00 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:43:00 - Vendor-1 added ticket: 13, Tickets available: 1
2024-12-07 18:43:00 - Customer 1 bought ticket: 13, Tickets available: 0
2024-12-07 18:43:00 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:43:00 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:43:00 - Vendor-3 tried to add tickets but no tickets available.
2024-12-07 18:43:00 - Vendor-2 tried to add tickets but no tickets available.
2024-12-07 18:43:00 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:43:01 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:29 - Ticketing System Started
2024-12-07 18:59:39 - Ticketing System Started
2024-12-07 18:59:48 - TicketPool initialized with max capacity: 5
2024-12-07 18:59:48 - Vendor thread 1 started.
2024-12-07 18:59:48 - Vendor thread 2 started.
2024-12-07 18:59:48 - Vendor thread 3 started.
2024-12-07 18:59:48 - Customer thread 1 started.
2024-12-07 18:59:48 - Customer thread 2 started.
2024-12-07 18:59:48 - Customer thread 3 started.
2024-12-07 18:59:48 - Customer thread 4 started.
2024-12-07 18:59:49 - Vendor-1 added ticket: 4, Tickets available: 1
2024-12-07 18:59:49 - Customer 4 bought ticket: 5, Tickets available: 0
2024-12-07 18:59:49 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:49 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:49 - Vendor-3 added ticket: 5, Tickets available: 1
2024-12-07 18:59:49 - Customer 1 bought ticket: 6, Tickets available: 0
2024-12-07 18:59:49 - Vendor-2 added ticket: 6, Tickets available: 1
2024-12-07 18:59:49 - Customer 2 bought ticket: 7, Tickets available: 0
2024-12-07 18:59:49 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:50 - Vendor-1 added ticket: 7, Tickets available: 1
2024-12-07 18:59:50 - Customer 3 bought ticket: 8, Tickets available: 0
2024-12-07 18:59:50 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:50 - Vendor-3 added ticket: 8, Tickets available: 1
2024-12-07 18:59:50 - Customer 4 bought ticket: 9, Tickets available: 0
2024-12-07 18:59:50 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:50 - Vendor-2 added ticket: 9, Tickets available: 1
2024-12-07 18:59:50 - Customer 1 bought ticket: 10, Tickets available: 0
2024-12-07 18:59:50 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:51 - Vendor-1 added ticket: 10, Tickets available: 1
2024-12-07 18:59:51 - Customer 2 bought ticket: 11, Tickets available: 0
2024-12-07 18:59:51 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:51 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:51 - Vendor-3 added ticket: 11, Tickets available: 1
2024-12-07 18:59:51 - Customer 3 bought ticket: 12, Tickets available: 0
2024-12-07 18:59:51 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:51 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:51 - Vendor-2 added ticket: 12, Tickets available: 1
2024-12-07 18:59:51 - Customer 4 bought ticket: 13, Tickets available: 0
2024-12-07 18:59:51 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:52 - Vendor-1 added ticket: 13, Tickets available: 1
2024-12-07 18:59:52 - Customer 1 bought ticket: 14, Tickets available: 0
2024-12-07 18:59:52 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:52 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:52 - Vendor-3 added ticket: 14, Tickets available: 1
2024-12-07 18:59:52 - Customer 2 bought ticket: 15, Tickets available: 0
2024-12-07 18:59:52 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:52 - Vendor-2 added ticket: 15, Tickets available: 1
2024-12-07 18:59:52 - Customer 3 bought ticket: 15, Tickets available: 0
2024-12-07 18:59:52 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:53 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:53 - Vendor-1 tried to add tickets but no tickets available.
2024-12-07 18:59:53 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 18:59:53 - Vendor-3 tried to add tickets but no tickets available.
2024-12-07 18:59:53 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:19 - Ticketing System Started
2024-12-07 19:18:35 - TicketPool initialized with max capacity: 7
2024-12-07 19:18:35 - Vendor thread 1 started.
2024-12-07 19:18:35 - Vendor thread 2 started.
2024-12-07 19:18:35 - Vendor thread 3 started.
2024-12-07 19:18:35 - Customer thread 1 started.
2024-12-07 19:18:35 - Customer thread 2 started.
2024-12-07 19:18:35 - Customer thread 3 started.
2024-12-07 19:18:35 - Customer thread 4 started.
2024-12-07 19:18:36 - Vendor-2 added ticket: 2, Tickets available: 1
2024-12-07 19:18:36 - Customer 3 bought ticket: 2, Tickets available: 0
2024-12-07 19:18:36 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:36 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:36 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:36 - Vendor-3 added ticket: 3, Tickets available: 1
2024-12-07 19:18:36 - Vendor-1 added ticket: 4, Tickets available: 2
2024-12-07 19:18:36 - Customer 1 bought ticket: 4, Tickets available: 1
2024-12-07 19:18:36 - Customer 4 bought ticket: 4, Tickets available: 0
2024-12-07 19:18:36 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:37 - Vendor-2 added ticket: 5, Tickets available: 1
2024-12-07 19:18:37 - Customer 2 bought ticket: 5, Tickets available: 0
2024-12-07 19:18:37 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:37 - Vendor-3 added ticket: 6, Tickets available: 1
2024-12-07 19:18:37 - Customer 3 bought ticket: 6, Tickets available: 0
2024-12-07 19:18:37 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:37 - Vendor-1 added ticket: 7, Tickets available: 1
2024-12-07 19:18:37 - Customer 1 bought ticket: 7, Tickets available: 0
2024-12-07 19:18:37 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:38 - Vendor-2 added ticket: 8, Tickets available: 1
2024-12-07 19:18:38 - Customer 4 bought ticket: 8, Tickets available: 0
2024-12-07 19:18:38 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:38 - Vendor-3 added ticket: 9, Tickets available: 1
2024-12-07 19:18:38 - Customer 2 bought ticket: 9, Tickets available: 0
2024-12-07 19:18:38 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:38 - Vendor-1 added ticket: 10, Tickets available: 1
2024-12-07 19:18:38 - Customer 3 bought ticket: 10, Tickets available: 0
2024-12-07 19:18:38 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:39 - Vendor-2 added ticket: 11, Tickets available: 1
2024-12-07 19:18:39 - Customer 1 bought ticket: 11, Tickets available: 0
2024-12-07 19:18:39 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:39 - Vendor-3 tried to add tickets but no tickets available.
2024-12-07 19:18:39 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:39 - Vendor-1 tried to add tickets but no tickets available.
2024-12-07 19:18:39 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:18:40 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:12 - Ticketing System Started
2024-12-07 19:19:15 - Config file successfully loaded.
2024-12-07 19:19:16 - TicketPool initialized with max capacity: 7
2024-12-07 19:19:16 - Vendor thread 1 started.
2024-12-07 19:19:16 - Vendor thread 2 started.
2024-12-07 19:19:16 - Vendor thread 3 started.
2024-12-07 19:19:16 - Customer thread 1 started.
2024-12-07 19:19:16 - Customer thread 2 started.
2024-12-07 19:19:16 - Customer thread 3 started.
2024-12-07 19:19:16 - Customer thread 4 started.
2024-12-07 19:19:17 - Vendor-1 added ticket: 2, Tickets available: 1
2024-12-07 19:19:17 - Customer 4 bought ticket: 2, Tickets available: 0
2024-12-07 19:19:17 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:17 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:17 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:17 - Vendor-3 added ticket: 3, Tickets available: 1
2024-12-07 19:19:17 - Vendor-2 added ticket: 4, Tickets available: 2
2024-12-07 19:19:17 - Customer 3 bought ticket: 4, Tickets available: 1
2024-12-07 19:19:17 - Customer 1 bought ticket: 4, Tickets available: 0
2024-12-07 19:19:17 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:18 - Vendor-1 added ticket: 5, Tickets available: 1
2024-12-07 19:19:18 - Customer 2 bought ticket: 5, Tickets available: 0
2024-12-07 19:19:18 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:18 - Vendor-3 added ticket: 6, Tickets available: 1
2024-12-07 19:19:18 - Customer 4 bought ticket: 6, Tickets available: 0
2024-12-07 19:19:18 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:18 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:18 - Vendor-2 added ticket: 7, Tickets available: 1
2024-12-07 19:19:18 - Customer 1 bought ticket: 7, Tickets available: 0
2024-12-07 19:19:18 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:19 - Vendor-1 added ticket: 8, Tickets available: 1
2024-12-07 19:19:19 - Customer 3 bought ticket: 8, Tickets available: 0
2024-12-07 19:19:19 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:19 - Vendor-3 added ticket: 9, Tickets available: 1
2024-12-07 19:19:19 - Customer 2 bought ticket: 9, Tickets available: 0
2024-12-07 19:19:19 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:19 - Vendor-2 added ticket: 10, Tickets available: 1
2024-12-07 19:19:19 - Customer 4 bought ticket: 10, Tickets available: 0
2024-12-07 19:19:19 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:20 - Vendor-1 added ticket: 11, Tickets available: 1
2024-12-07 19:19:20 - Customer 1 bought ticket: 11, Tickets available: 0
2024-12-07 19:19:20 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:20 - Vendor-3 tried to add tickets but no tickets available.
2024-12-07 19:19:20 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:20 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:19:20 - Vendor-2 tried to add tickets but no tickets available.
2024-12-07 19:19:21 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:21:05 - Ticketing System Started
2024-12-07 19:21:08 - Config file successfully loaded.
2024-12-07 19:21:09 - TicketPool initialized with max capacity: 7
2024-12-07 19:21:09 - Vendor thread 1 started.
2024-12-07 19:21:09 - Vendor thread 2 started.
2024-12-07 19:21:09 - Vendor thread 3 started.
2024-12-07 19:21:09 - Vendor thread 4 started.
2024-12-07 19:21:09 - Customer thread 1 started.
2024-12-07 19:21:09 - Customer thread 2 started.
2024-12-07 19:21:09 - Customer thread 3 started.
2024-12-07 19:21:09 - Customer thread 4 started.
2024-12-07 19:21:10 - Vendor-2 added ticket: 2, Tickets available: 1
2024-12-07 19:21:10 - Customer 4 bought ticket: 2, Tickets available: 0
2024-12-07 19:21:10 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:21:10 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:21:10 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:21:10 - Vendor-4 added ticket: 3, Tickets available: 1
2024-12-07 19:21:10 - Vendor-3 added ticket: 4, Tickets available: 2
2024-12-07 19:21:10 - Vendor-1 added ticket: 5, Tickets available: 3
2024-12-07 19:21:10 - Customer 1 bought ticket: 5, Tickets available: 2
2024-12-07 19:21:10 - Customer 2 bought ticket: 5, Tickets available: 1
2024-12-07 19:21:10 - Customer 3 bought ticket: 5, Tickets available: 0
2024-12-07 19:21:11 - Vendor-2 added ticket: 6, Tickets available: 1
2024-12-07 19:21:11 - Customer 4 bought ticket: 6, Tickets available: 0
2024-12-07 19:21:11 - Vendor-3 added ticket: 7, Tickets available: 1
2024-12-07 19:21:11 - Vendor-4 added ticket: 8, Tickets available: 2
2024-12-07 19:21:11 - Vendor-1 added ticket: 9, Tickets available: 3
2024-12-07 19:21:11 - Customer 1 bought ticket: 9, Tickets available: 2
2024-12-07 19:21:11 - Customer 3 bought ticket: 9, Tickets available: 1
2024-12-07 19:21:11 - Customer 2 bought ticket: 9, Tickets available: 0
2024-12-07 19:21:12 - Vendor-2 added ticket: 10, Tickets available: 1
2024-12-07 19:21:12 - Customer 4 bought ticket: 10, Tickets available: 0
2024-12-07 19:21:12 - Vendor-3 added ticket: 11, Tickets available: 1
2024-12-07 19:21:12 - Vendor-4 tried to add tickets but no tickets available.
2024-12-07 19:21:12 - Vendor-1 tried to add tickets but no tickets available.
2024-12-07 19:21:12 - Customer 1 bought ticket: 11, Tickets available: 0
2024-12-07 19:21:12 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:21:12 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:21:13 - Vendor-2 tried to add tickets but no tickets available.
2024-12-07 19:21:13 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 19:21:13 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 22:58:02 - Ticketing System Started
2024-12-07 22:58:18 - TicketPool initialized with max capacity: 5
